review_id,user_id,business_id,review/0/0,date,time,categories,city,state,stars,business_review_count,predicted_review_score,actual_yelp_score
HrRxQJBC70S0p5y1nkkU-Q,B49zugwKJcPXUchvhV-y1w,JpH5dhrs9nB-DEoX2dbZwQ,Never go here for breakfast. Order a simple breakfast and they could even serve it correctly. Went through drive through cause I have class so I order and they made me wait 20 minute for 3 McGriddles and hash brown and they were missing a hashbrown and a McGriddle. Went back and wasted 30 minutes of my life and I was late to class!,2019-08-21,14:59:58,"Restaurants, Burgers, Fast Food, Coffee & Tea, Food",Jefferson,LA,1.5,26,0,1
FSnj554gWExj1JTKioVJWQ,AFs-TysLO0EOUkjwKXDvfw,Brq-BCgyGWnf26eLuYRMyg,"Worst 
Panhandlers coming up to your car at the drive tru ,
Place is dirty,!
Workers are slow, extremely SLOW 
when I place and paid for my order the wanted me to park up in the parking lot and sit in my car for God how long.
it's called fast food! in and out. Get with the program Mac Donald's.....",2017-01-26,06:16:59,"Burgers, Restaurants, Coffee & Tea, Food, Fast Food",Tampa,FL,1.5,26,0,1
XJEKqX_EBO_ruWurVD8gUw,g_Y88iSiJ39CTd_x1k6rjg,bBPrDU0lA1vgiQOlDhzuWw,"Don't be surprised if you get called honey at this location of Micky D.  The service is always friendly and super fast. I come by for an occasional morning coffee. The restrooms are clean and assessable. The morning news is laying on the big screen and a newspaper lays out on a random table where regulars sit and catch up on the news. 

Occasionally on a chilly day, I indulge in an egg McMuffin....sinful and delicious. 

I almost forgot, senior coffee is only 65 cents. Age does have its perks.",2019-02-16,15:21:33,"Fast Food, Coffee & Tea, Burgers, Restaurants, Food",Indianapolis,IN,3.5,8,3.3249999999999997,3
AJUQAtirzchwH0CpVpxesA,UIbdhR-njvu5o-Oq8IRD5Q,zCglWMsODFnewijW7S5KwQ,Manager or Owner is always there making sure that the place is in tip top shape.  Great service and very clean.  This is by far the best McDonalds I have ever been to.,2009-09-11,18:00:26,"Burgers, Restaurants, Coffee & Tea, Fast Food, Food",Doylestown,PA,1.5,30,5,4
4FgNaPOZ5KUqc5tTzbdiVw,gkV788Lvq8IR8DIR5twRSQ,S0DD7L0Cu-fzIkzHEmjzTg,Saw that this was supposed to be open 24/7. Left to go to Florida at 4am and went to go get coffee to stay awake only to come find out that they were not open. Update hours.,2018-07-28,09:44:35,"Restaurants, Fast Food, Breakfast & Brunch, Burgers, Coffee & Tea, Food",Franklin,TN,2,24,0.525,2
1strJFoaGvdxNxjlU9WLww,SuX1xGIFbF8kaAO75PXw3w,RpY32D_zRYFQPYHlrkDi9Q,I wouldn't give it one star but you have to do there it is as soon as you walk in the door it smells like shit I don't know if it had to do with the bathrooms right next to the front counter which is uttering disgusting the workers are so disrespectful half of them are drug addicts who don't pay attention and always always get the order wrong the food is cheap and had no nutritional value what so ever needs to be shut down drug addicts and the homeless hang out inside and outside.,2020-12-22,12:31:16,"Fast Food, Restaurants, Burgers, Food, Coffee & Tea",Tucson,AZ,2.5,26,0,1
osGQdyvxVajpUCs8AXzp3w,oGzMIGOVeJBDW4v-EVpaDQ,3emutOUAcgDUtwiXGDnYGQ,Could not handle the wait for a medium fry at midnight on a Saturday - just close as you are not capable of being open,2016-07-31,04:21:09,"Fast Food, Restaurants, Coffee & Tea, Burgers, Food",Tampa,FL,2,19,0,1
aan2y4kBWnNPSrCGONOJYA,3cc9qV9awq5UO0jTv3sDSQ,MgoBAUgSv6UM6RNhwyV-MA,"The worst McDonalds to ever pop on the face of earth. I have had better customer service from the flea market cafeteria than this flea filled ""restaurant"" constant dirty looks poor food and the most disinterested look on there face at all time. Since the lobby is closed the workers will just sit at the lobby on facebook and when you walk in to order they look at you as if you have just invaded their home. I would drive the extra mile for another McDonalds. I would not eat there even if it was the last location with food on the planet.",2020-06-08,00:45:30,"Food, Burgers, Restaurants, Coffee & Tea, Fast Food",Tampa,FL,2,37,0,1
JzJXW0Ihg5PW-fIjUz9HKg,Fxke9jQx20y61tenQ744Kg,-YljbQMbbTC9jwn8kOLitA,Where do I begin. Got there at 7:52. Didnt leave until 8:15. We ended up missing half our order. Called and was hung up on. Had to drive all the way back to get the order corrected.,2018-07-31,01:57:38,"Food, Restaurants, Fast Food, Burgers, Hot Dogs, Coffee & Tea",Nashville,TN,1,37,0.425,1
ZKb3gAU8LXQImN2_FW5DWg,USKQAhjk7ptkt55nnIB8zg,5D-Gjagh385iopO3xqjjIQ,"9 months ago, I left a horrible review and a 1 star rating. I'm back to change it to 5 stars (I mean, it's still McDonald's, but I'm rating it based on what you expect fob a fast food place). After posting my first review here, I contacted corporate and made a very thorough complaint. It was addressed quickly, and they must have taken it seriously because they started training the staff, ran a program where the employees got rewarded for positive feedback and the customers got free cookies for filling out the survey, management has been seen in the store greeting customers and making sure things are running smoothly, it's cleaner, they updated some things (the menus are now flat screen tvs), and they haven't messed up my order in MONTHS. I'm super impressed with how much better it is now!",2016-07-05,18:03:00,"Burgers, Coffee & Tea, Fast Food, Restaurants, Food",Caseyville,IL,1.5,37,2.5,5
o-mVUzzaXEp8GTqVB48DfA,enDMA2b-ntIY1nyZvBF1RQ,KuCqZJuqs7EEWzxeZ3w94Q,"Go thru drive thru, simple order 2 drinks and 2 large fries. How can anyone mess that up? Well this place can. I get home to find both fry boxes are half full, so I'm like okay they must have dumped out in the bag. Ummm nope. I call the store ask for manager speak to guy who says he is the guy and explain my problem. I tell him I am headed back up there and could he please make sure the order is right and the fries are fresh. Simple request, right? I get there sit in line get to the window and window opens its same guy from earlier who handed out my order out half done. He doesn't say hi, or sorry, just pull up and park. I say I'm waiting on my order. Again he says pull up and wait. I say I'm waiting at the window. I explain that I gave them the chance to do this right the first time and they managed to screw up 2 large fries so I was waiting at the window. He slams the window and walks away. Few minutes later he is back with a bag I assume is my order. So I roll down the window and start to hand him a half bag of fries and get my full bag of fries. Except he refuses to give me my food until he gets back the bag I have. Suddenly I'm the one who can't be trusted? Seriously you screwed up my order, your supposed to be the manager, and can't manage to treat a customer right. I didn't do anything wrong however you did. Zero apology. Epic fail!!!!",2020-09-27,04:37:24,"Restaurants, Coffee & Tea, Burgers, Fast Food, Food",Swansea,IL,1.5,19,0.975,1
Us2lZr2ZKvyVpdDWj29i-A,WYJ7HvFJ6ALLibSGuDXxdA,f0qy_jMfakYtRQLADjmC3w,"Dondrell. Or D as he called himself, was the best service I've had from this place. He was attentive and made sure I got everything I wanted. I hope he will move up in this business.",2017-09-08,06:03:26,"Restaurants, Fast Food, Burgers, Coffee & Tea, Food",Nashville,TN,1.5,59,4.95,5
qqeHZpzSVaRnemJU31mA2Q,fZ_5VVoNh32q3Yh3sqfwYQ,E7mAwFPNhjNYXoeZh_jvVg,"Regular McDonalds. We ordered 4 sandwiches, and one came out wrong. We asked for no meat on all... And one came out with a sausage patty. Had to go inside (we were in the drive thru), which was annoying.... But at least they were nice while taking the order, and while fixing it.",2015-12-13,01:18:37,"Food, Coffee & Tea, Burgers, Restaurants, Fast Food",Tampa,FL,2,46,1.625,3
C5Cg788o_fWkIeWVazitFQ,6tYxjG8jt5ZA8ssg7MqBVw,OEeQTVPtrKq4kPqdIJLrKw,I got a double quarter pounder with cheese it didn't have no pickles or onions I called in to tell someone and after I told them they said do want to come back for it I said no but it would be good to make sure it have it in there because there is no way you forget both toppings and then she banged on me. Proceed to this McDonald's with caution when you order your order may come in messed up even on a slow night like now 330 in the morning.,2016-10-29,07:40:12,"Fast Food, Burgers, Food, Restaurants, Coffee & Tea",Philadelphia,PA,1.5,30,2.0749999999999997,1
FhRme25FmUh0Txx4CtwY7g,Ase_kJIYuT6yOsqqVPuWUA,GTmwc3AWVB756gDiuHwtuw,Best in the city. Food is always the appropriate temperature. And the taste is classic McDonald's.,2012-11-28,05:54:36,"Restaurants, Coffee & Tea, Burgers, Fast Food, Food",New Orleans,LA,2,33,5,5
rn_FzILY2UVh4vtRDKzPZA,-T0du9U0aOwSxhXZJQ0Q8Q,XlbFKW_Keun8qh1S5m3QgQ,Got breakfast.  Tasted a bit funny.  Puked my guts out an hour later.,2019-09-10,17:47:58,"Fast Food, Coffee & Tea, Burgers, Food, Restaurants",Olivette,MO,3,16,4.55,1
_ujZazvEHjIxe8kRbCnYDQ,ErDbpqFgGA_K8Yu4mpentA,1Jo4UC0YNPoPm9Gfur8tQA,So I was walking and wanted McDonald's so I went I found a pube in my food and then in they bathroom there was a dude somking and the food tasted very gross the service was super bad and they were all very rude and the bun was soggy I will never be coming back,2021-12-19,05:40:39,"Restaurants, Coffee & Tea, Burgers, Food, Fast Food",Sun Valley,NV,1,39,0,1
3q7k-hwk9qs2SQpx5SpZQQ,4yPCuZUiRvVsf_Zt_vPjsQ,z00F0RSAGimvSU9IrTevOw,"I will NEVER come back here. I have to wait around 10 minutes to even get acknowledged then when I do I get an attitude. Then I ask for my drink 5 TIMES while waiting with my food. 8 minutes I waited for my drink, then get called impatient because your employees can't get right!? It happens ALL THE TIME. Worst experience ever.",2020-06-05,14:50:24,"Burgers, Coffee & Tea, Fast Food, Restaurants, Food",New Castle,DE,1,5,0.075,1
fI5IiWQtg98_Uz6x8G_TAA,yOdpCMzWtgPcC1GqJoWGoA,8CfXhST1sJt6IH99PPEZYQ,"This McDonalds is a hit or miss. I only use the drive thru service and either you breeze through (rare) or you are waiting what feels like forever (most often) and then when you approach the window to pick up your food most times it's not ready and you are asked to park and they will bring your food out to you. If that is what you are instructed it's no telling how long the wait will be...nothing about this is fast. Also don't get me started on their poor and angry assembly of Filet o Fish sandwiches. First they don't even give you an entire slice of cheese and most times it's barely on the sandwich. Better management needed. 

Btw: I wrote this entire review while waiting in line at the drive thru.",2020-10-04,18:19:28,"Burgers, Fast Food, Food, Coffee & Tea, Restaurants",Paulsboro,NJ,1.5,23,2.0250000000000004,2
HH6XtlMNvMaQqcf6HxUsLQ,Yx4Td5jsSp1FDzFDiqPepg,tgOSbgbTZ1zipBZakE-aqw,"Sonia needs to get a freakin raise because this is my girl if u get her at this mcdonalds ur fries will be fresh out the friggin fryer i swear and she even gave me all my sauces bro sweetest lady ever best service ive ever got at a micky Freakin D's live love sonia. Peace. Love u sonia thanks for the fries, please give my girl a raise.",2018-08-30,03:31:56,"Fast Food, Burgers, Coffee & Tea, Food, Restaurants",Mount Laurel,NJ,3,20,4.725,5
eNPTrL-IPNDPF4k6ebBcNA,YGXV37v0XJ1y9pcwohNl0A,f8p3fbPnCXeYFpygOgbiqg,This McDonald's ice cream machine is always broken. I'm starting to think they are not telling the truth to me. I can count at least 6 times they told its broke in the last 6 months. Other McDonalds ice cream machines seem to be working all the time. It's time I quit coming here for a very long time.,2015-02-05,05:17:10,"Restaurants, Food, Burgers, Coffee & Tea, Fast Food",Reno,NV,2,52,0.4,1
DhIMa8rrq95jPVPmP76Tqw,TfkQBgL65nl4-TeHhNKxoQ,47TOmOqMxeyUSpYoLKqTsA,This restaurant is new renovated clean and pretty bright environment for lunch and dinner!!! P.S. Thanks for the medium mocha frappe today on April fool.,2015-04-02,00:46:45,"Restaurants, Fast Food, Burgers, Coffee & Tea, Food",Philadelphia,PA,2,23,2.8500000000000005,4
cSEX5dxkGd4ovTX2gUh8SQ,ZcNLb0XgmVOPcYvElhz3WA,9ik4zu2353HJu9QMrVzOiQ,"I tore this McDonald's apart a little more than two years, and I stand by that review as far as it goes.  It was bad.  It was the kind of McDonald's you just keep driving past.

But only about two months later, a fire broke out and left the McDonald's closed for almost two years.  In that time, it was town down almost entire, remodeled, and redecorated. All for the better.  And that's why I am re-reviewing this place.  I can't let my old negative review stand in light of the improvements.

First, the location is no longer the nightmare it was.  The lay out is more open, cleaner, and generally better lit.  The counter works better, the wait is a little better.

The service is a little better, too.  New ownership is trying to create a new culture, and we'll see if that makes a difference.

For now, this is no longer the living, dangerous nightmare it was when I reviewed it from 2011.  We'll see if it stays better.",2013-12-02,18:48:14,"Food, Fast Food, Burgers, Restaurants, Coffee & Tea",Nashville,TN,1.5,73,2.25,3
0V1QsP53V-9k_YOzHXuKXw,ZxZcwwB0AKpkrJfTq1DbXQ,e8bOuDRCsHOb5IqQrapT2Q,"This McDonald's is horrible when I comes to getting your order correct. No matter how simple the order, or if up on screen correct, they will mess it up or forget items. My recommendation is to take everything out of the bag and check before u leave. It will save you the frustration when u get home. The only reason I continue to go here is that it's so close to my house. But if you want your order right, go to Chick fil a. They actually take pride In Getting your order right.",2020-03-10,22:57:16,"Coffee & Tea, Food, Burgers, Fast Food, Restaurants",Greenwood,IN,2.5,13,2.0749999999999997,1
jPzr4BQeiSjM9Ghi41uHmA,nhhq7BZfTS1-6ia4kQ5X3g,LJeJ29ZQVwai3IGsHkso8Q,"HORRIBLE Service. Food is NEVER Made right. 

Play Area is FILTHY!!!

Employees r Ignorant!! Never Comprehend Shakes with NO WHIP CREAM.",2018-08-20,23:32:00,"Fast Food, Burgers, Food, Restaurants, Coffee & Tea",Metairie,LA,1.5,15,0.325,1
H3LexLOsQ8Fay4BrwmGDfg,q7lzz0hPOvwMOqpv4hdMfw,QAnMrj8-uQMNthhrfXAQfA,"I have a weak spot for Moscow Mules, and The Mode Lounge has absolutely made its way to the top of my list for the best Moscow Mules. The Party Girl ($12) features a wonderful inclusion of grapefruit ginger soda (seen tipped over in the mug). Although the drinks are slightly on the pricier end, the size of this Moscow Mule made up for the price alone. The Mode is also located in a wonderful spot of downtown, and boasts a generous front patio with live music playing every once in awhile. Tip: I hear the bathroom is also a big hit for some bomb-ass selfies",2020-08-29,23:39:31,"Lounges, Restaurants, Tapas/Small Plates, Coffee & Tea, Cocktail Bars, Nightlife, Food, Bars",Boise,ID,4,75,3.4499999999999997,5
